id,filerId,filingId,filerName,filingDate,departmentName,positionName,offices,periodStart,periodEnd,parcelOrAddress,city,fairMarketValueScheduleB,fairMarketValueScheduleBAsRange,dateAcquired,dateDisposed,grossIncomeReceived,grossIncomeReceivedAsRange,incomeSources,natureOfInterest,natureOfInterest_LeaseYearsRemaining,natureOfInterest_OtherDescription,loan_nameOfLender,loan_address,loan_city,loan_state,loan_zip,loan_businessActivity,loan_highestBalance,loan_highestBalanceAsRange,loan_interestRate,loan_term,loan_guarantor
ed4ddf542f9b4a70a3300b63450c857d,SFO-153868,164183132,"Wasserman, David",03/22/2017 04:39:13 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,1833-1835 Egbert,San Francisco,1000000,"Over $1,000,000",11/01/2008,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam ,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10,
596fd3aedada451a801992bed9e48d4e,SFO-153868,164183132,"Wasserman, David",03/22/2017 04:39:13 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,1200 17th Avenue,San Francisco,1000000,"Over $1,000,000",01/01/2017,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,First Republic Bank,[REDACTED],San Francisco,CA,94103,,100000,"Over $100,000",5.2,15,
2df298cec4f9490a9d8633a15b2f400f,SFO-153868,164183132,"Wasserman, David",03/22/2017 04:39:13 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,125 4th Avenue,San Francisco,1000000,"Over $1,000,000",03/01/2015,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",4,30,
6c18081ef1cc433e97c1fe2cdeb2fc0a,SFO-153868,164183132,"Wasserman, David",03/22/2017 04:39:13 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,949 Post Street,San Francisco,1000000,"Over $1,000,000",11/01/2004,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10,
a92425dbdc7a426bbcab727626a6c4b5,SFO-153868,164183132,"Wasserman, David",03/22/2017 04:39:13 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,1500 California Street,San Francisco,1000000,"Over $1,000,000",03/01/2012,,100000,"Over $100,000",,Ownership/Deed of Trust,,,First Republic Bank,[REDACTED],San Francisco,CA,94111,,100000,"Over $100,000",,10,
3501fa9aad7845b6b7f95f8bac3592a9,SFO-153051,154618010,"Arnold, Phil",03/17/2015 06:07:59 PM,Housing Authority Commission,Commissioner,Commissioner - Housing Authority Commission,01/01/2014,12/31/2014,1971 Funston Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
926c0917f62f41a9bc91f8b3bb067828,SFO-153051,154618010,"Arnold, Phil",03/17/2015 06:07:59 PM,Housing Authority Commission,Commissioner,Commissioner - Housing Authority Commission,01/01/2014,12/31/2014,1401 - 1407 Rhode Island,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
874024bdba534bf7905d02379cbada3b,SFO-153051,154618010,"Arnold, Phil",03/17/2015 06:07:59 PM,Housing Authority Commission,Commissioner,Commissioner - Housing Authority Commission,01/01/2014,12/31/2014,1401-07 Rhode Island Street,San Francisco,100000,"$100,001 - $1,000,000",01/17/2012,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c6154c2ac35b4bc7a1c6c7b04ae8171d,SFO-153424,154509345,"Valla, Eugene",03/11/2015 12:21:47 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,12/19/2013,12/31/2014,10422 San Pablo AVe,El Cerrito ,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
427e8251347c408895a9b9468ed47e99,SFO-152661,159197753,"Lee, Olson",03/14/2016 04:34:26 PM,Redevelopment Successor Agency Oversight Board,Board Member,Board Member - Redevelopment Successor Agency Oversight Board Director - ,01/01/2015,12/31/2015,422-424 Funston Ave,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
496ec44f218b4e48864fe8a806bf2dd3,SFO-1686,164166794,"Chan, Douglas",03/22/2017 11:18:31 AM,EOBCDH_Civil Service Commission,Commissioner,Commissioner - Civil Service Commission,01/01/2016,12/31/2016,1766 - 32nd Avenue,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
184af7b6cc484e659ebadfaafee8971c,SFO-1686,154441537,"Chan, Douglas",03/06/2015 10:49:49 AM,Civil Service Commission,Commissioner,Commissioner - Civil Service Commission,01/01/2014,12/31/2014,1766 - 32nd Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
707ee50cd98c4ca3b8224915d10973f2,SFO-1070,164038041,"Tham, Joseph",03/16/2017 11:26:32 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2017,03/10/2017,1542-15,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9396f339a58a423a8e24052c0ae35e90,SFO-1070,164038041,"Tham, Joseph",03/16/2017 11:26:32 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2017,03/10/2017,141-112-130-000,Hidden Valley Lake,100000,"$100,001 - $1,000,000",06/01/2008,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
929a2866e05e4138a98823035dd566f5,SFO-1070,164038041,"Tham, Joseph",03/16/2017 11:26:32 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2017,03/10/2017,2694-35,SAN FRANCISCO,1000000,"Over $1,000,000",,,100000,"Over $100,000",[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1a79cd29352541fb87771c0092be672b,SFO-1314,164086245,"Chow, Edward",03/19/2017 03:44:10 PM,EOBCDH_Public Health Commission,Commissioner,Commissioner - Public Health Commission,01/01/2016,12/31/2016,373 Marina Blvd,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
388d5931c6734e7c83f3884d91215788,SFO-154026,163871713,"Follansbee, Stephen",03/10/2017 08:44:42 AM,Health Service System Board,Member,Member - Health Service System Board,01/01/2016,12/31/2016,353 Upper Terrace,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
e29a46b07c55421bb56b5ccc0e06addf,SFO-154026,163871713,"Follansbee, Stephen",03/10/2017 08:44:42 AM,Health Service System Board,Member,Member - Health Service System Board,01/01/2016,12/31/2016,279 Roosevelt Way,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
2b5aca465dd24512ad9dd0056cde9912,SFO-2016,163914376,"Dodd, Catherine",03/13/2017 11:48:28 AM,Health Service System,Director,Director - Health Service System,01/01/2016,03/15/2017,5259 Carriage Lane ,Santa Rosa,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3c5aeeee4fc248f2882844d183157669,SFO-2016,163914376,"Dodd, Catherine",03/13/2017 11:48:28 AM,Health Service System,Director,Director - Health Service System,01/01/2016,03/15/2017,"961 Duncan Street
",San Francisco,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
82bedbf8d0594b10b0429c8d8b92b19a,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,4180 25th St,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
95eff60ae7b2421aa5d36ad3cec6177e,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,2279-99 Van Ness Ave,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9842e3e119b846f9aef6e245b702a756,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,149 Dore St.,San Francisco,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
a9aad33b8f2545d0b3ffc2f3e03df2d9,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,2466-68 Geary Blvd,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
092ebfec5c0949ba9553726628d0041d,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,643-645 Divisadero St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
efca650d52244ffdaca9e332e3063ab6,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1390 Haight St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
73a7c2fd70d245da98540dfe66c5fa46,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1030 Hyde St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
99e3738e15c644fa81dc28e6148ca999,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1126-1130 Tennessee ,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
4e1dfd442e284c81bc6cd132f7a744a5,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,610 Cole St.,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
d25e52e7869e4a09ba7ba15b957e01ec,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,655 Tennessee St,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
48b538478374449dba32e78cecef8c45,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,48 Agnon,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
0194f3d4ef984021b124895ecdbb5db1,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1688 Sacramento St.,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
625feff7493344da855391c8fd5a36d8,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1120-24 Tennessee,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9022faaf291142d1af6121219feadb5b,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,1157-59 Masonic St.,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
dcc55e3eb1814f4197f460cf90058617,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,860 Oak St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
2905120505434d8abdc9df0bc68cf27e,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,655 Tennesee St.,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
40c3ef58884349e0b9e881c59fd56389,SFO-1515,163950412,"Sullivan, Daniel",03/14/2017 10:46:14 AM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,763 Noe St.,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
bbc1730aec7a48aca2952049dd334dc8,SFO-1085,159294494,"Fung, Frank",03/19/2016 01:19:31 PM,Board of Appeals,Board Member,Commissioner - Board of Appeals Board Member - Board of Appeals,01/01/2015,12/31/2015,621 Greenwich Street,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
65a567c6d8154de588cf136e7d53e2ac,SFO-153922,165463472,"Lin, Ku-Tsang",07/20/2017 01:15:32 PM,EOBCDH_Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2017,07/01/2017,46 Peabody Street,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
de3fa65a831e4a85a13a720183c9cf86,SFO-153922,165463472,"Lin, Ku-Tsang",07/20/2017 01:15:32 PM,EOBCDH_Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2017,07/01/2017,10 Tucker Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c24070dc9add4c87b9b95f9b3d69c9ba,SFO-153831,160355327,"Abe, Calvin",05/06/2016 03:16:49 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,11/22/2014,12/31/2015,2026-2028 Laguna Street,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9a2996d470504af88163f29b7a9ed9d8,SFO-153214,163223356,"Singer, David",02/08/2017 06:03:59 PM,Public Health Commission,Commissioner,Commissioner - Public Health Commission,01/01/2016,01/17/2017,3745 21st Street,San Francisco   ,1000000,"Over $1,000,000",,,100000,"Over $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
dab5e70b378842c18856a5d653329ccb,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,"Lot 010280085000
Lagoda Road
Colusa County, CA",Stonyford,10000,"$10,001 - $100,000",,,,Unset,,Ownership/Deed of Trust,,,Thomas and Ana Black (private loan),[REDACTED],Walnut Creek,CA,94597,,10000,"$10,001 - $100,000",0,1,
593009ab4ba14b7fb1e940f7fc3156af,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,"Lot 010280086000
Ladoga Road
Colusa County  CA",Stonyford,10000,"$10,001 - $100,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c76afc4494e94ba8bea7a3bc97103c8b,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,878 Jamestown Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,TCF National Bank,[REDACTED],Plymouth,MN,55441,Home Mortgage,100000,"Over $100,000",5.49,,
a52ee0fa0c514ea88adaab0482900a1b,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,"030-660-003-000
Lodoga Stonyford Road
Colusa County, CA",Stonyford,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
fadd78f96d28451fb0affa1c3000187e,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,878 Jamestown Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,U.S. Bank National Association,[REDACTED],Hopkins,MN,55343,Home Mortgage,100000,"Over $100,000",3.825,30,
25f86c29b43f43eebc5862fda91bd13b,SFO-152191,164121803,"Nuru, Mohammed",03/21/2017 07:45:47 AM,EOBCDH_Public Works Department of,Director,Member - Board of Directors Director - Public Works,01/01/2016,12/31/2016,"030-600-003-000
Lodoga Stonyford Road
Colusa County, CA",Stonyford,100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
397da6e98b044947b683fbdac1bf7429,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,"030-600-003-000
Lodoga Stonyford Road
Colusa County, CA",Stonyford,100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
7a9c678aea2c40249d42838695706a7a,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,878 Jamestown Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,U.S. Bank National Association,[REDACTED],Hopkins,MN,55343,Home Mortgage,100000,"Over $100,000",3.825,30,
545ac53e0c2c40b08e97751ce96f7940,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,878 Jamestown Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,"TCF National Bank
",[REDACTED],Plymouth,MN,55441,Bank,10000,"$10,001 - $100,000",5.49,,
39a66d2250c44e87a4467ad79c4a18b0,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,"Lot 010280085000
Lagoda Road
Colusa County, CA",Stonyford,10000,"$10,001 - $100,000",,,,Unset,,Ownership/Deed of Trust,,,Thomas and Ana Black (private loan),[REDACTED],Walnut Creek,CA,94597,,10000,"$10,001 - $100,000",0,1,
e62ad62e05e545beaebaf6b2f018d902,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,"Lot 010280086000
Ladoga Road
Colusa County  CA",Stonyford,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
a232da6a2fdb4980b984702e9740a261,SFO-152191,169594427,"Nuru, Mohammed",03/12/2018 03:00:28 PM,EOBCDH_Public Works Department of,Director,Chairperson - Board of Directors Director - Public Works,01/01/2017,12/31/2017,"030-660-003-000
Lodoga Stonyford Road
Colusa County, CA",Stonyford,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
6d21727ba1634bd1b288dd96184ebf45,SFO-151592,163714121,"Lim, Wilfredo",03/06/2017 11:06:39 AM,Health Service System Board,Member,Member - Health Service System Board,01/01/2016,12/31/2016,288 Rio Verde St.,"Daly City, CA  94014",100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1af51bf458b542eaa8206ab4d8affd9f,SFO-151510,164085833,"Selby, Mary",03/19/2017 02:25:20 PM,EOBCDH_Community College District,Member of the Board of Trustees,Member of the Board of Trustees - Community College District,01/01/2016,12/31/2016,430-434 Haight Street,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1f80189f666e44e087780d4d9ede1d94,SFO-1795,163891166,"Vietor, Francesca",03/12/2017 03:30:18 PM,Public Utilities Commission,Commissioner,Commissioner - Public Utilities Commission,01/01/2016,12/31/2016,2111 Turk Blvd,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
29ec5cbbca404b7d8dd7118ae100e13c,SFO-1730,163889586,"Bressan, Thomas",03/11/2017 05:50:25 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,2400 Great Hwy,"San Francisco, Ca 94116",1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,Chase,[REDACTED],SanFrancisco,Ca,94131,Bank,100000,"Over $100,000",3.875,19.75,
3304c7f20f5a4b61a91ab76c4e7b4fc5,SFO-1730,163889586,"Bressan, Thomas",03/11/2017 05:50:25 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2016,12/31/2016,119 Ladley Street,"San Francisco, Ca 94131",100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,Bank of America,[REDACTED],SanFrancisco,Ca,94131,Bank,100000,"Over $100,000",4.75,11 5/6,
d0a07212f9e047bc9082b0652b66c265,SFO-1507,164073831,"Gruber, David",03/17/2017 05:03:50 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,1695 North Point,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
b59d6209a125489d982745d361709a2d,SFO-1507,164073831,"Gruber, David",03/17/2017 05:03:50 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2016,12/31/2016,1231-33 4th Avenue,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
794229d714be47dd973d04d9bcbccca9,SFO-153051,168549171,"Arnold, Phil",02/05/2018 04:35:49 PM,EOBCDH_Housing Authority Commission,Commissioner,Commissioner - Housing Authority Commission,01/01/2017,12/31/2017,1971 Funston Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9e7d2a58879c4f368533bc534f9b182a,SFO-153051,168549171,"Arnold, Phil",02/05/2018 04:35:49 PM,EOBCDH_Housing Authority Commission,Commissioner,Commissioner - Housing Authority Commission,01/01/2017,12/31/2017,1401 - 1407 Rhode Island,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
0a8f9c8df76440f19e50c518ca0b175e,SFO-1493,159161355,"Harrison, Thomas",03/11/2016 10:23:54 AM,Recreation & Parks Commission,Commissioner,Commissioner - Recreation & Parks Commission,01/01/2015,12/31/2015,2438/2440 Greenwich Street,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
351a4bfa7264438ea28aab99edcd629e,SFO-1493,159161355,"Harrison, Thomas",03/11/2016 10:23:54 AM,Recreation & Parks Commission,Commissioner,Commissioner - Recreation & Parks Commission,01/01/2015,12/31/2015,15575 Riverside Drive,Guerneville,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
91dddfe728374a7eb1de58e986338e83,SFO-2013,159217613,"Chew, Gregory",03/15/2016 02:06:11 PM,Arts Commission,Commissioner,Commissioner - Arts Commission,01/01/2015,12/31/2015,"300 - 3rd Street  #901
Vol 25, Block 3751, Lot 313",San Francisco,1000000,"Over $1,000,000",,,,Unset,,Other,,Primary Residence (mortgage),Wells Fargo Bank,[REDACTED],San Francisco,CA,94107,,100000,"Over $100,000",3.875,27 years remain (30 year re-fi),
cc568a9556cf4a5598677640ac5f9c05,SFO-1594,160358792,"Tsakopoulos Kounalakis, Eleni",05/09/2016 10:18:22 AM,Port Commission,,Commissioner - ,03/09/2015,03/07/2016,"829 Folsom Street, #516",San Francisco,1000000,"Over $1,000,000",,08/12/2015,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
4450cc23190f45c9ba544c964e38f390,SFO-1319,164047029,"Heldfond, Scott",03/17/2017 10:49:37 AM,Civil Service Commission,Commissioner,Commissioner - Civil Service Commission,01/01/2016,12/31/2016,2946 Pierce St. ,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,First Republic Bank,[REDACTED],San Francisco,CA,94104,Bank,100000,"Over $100,000",3.1,15,
795de6dda48a408fb27154942f16a1c1,SFO-1319,164047029,"Heldfond, Scott",03/17/2017 10:49:37 AM,Civil Service Commission,Commissioner,Commissioner - Civil Service Commission,01/01/2016,12/31/2016,114 Eucalyptus Knoll Rd,Mill Valley,100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,Bank of America,[REDACTED],San Anselmo,Ca,94960,Bank,100000,"Over $100,000",8,10,
